timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2024/01/17 22:42:04.219, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:04.321, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:04.423, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:04.524, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:04.626, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:04.728, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:04.830, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:04.931, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:05.033, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:05.134, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:05.236, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:05.337, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 32 %, 77213 MiB
2024/01/17 22:42:05.439, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 32 %, 77213 MiB
2024/01/17 22:42:05.541, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:05.642, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:05.743, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:05.845, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:05.947, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:06.049, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:06.150, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:06.252, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:06.353, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:06.455, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:06.556, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:06.658, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:06.759, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:06.861, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:06.963, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:07.064, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:07.165, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:07.267, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:07.368, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:07.470, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:07.571, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:07.673, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:07.774, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:07.876, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:07.977, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:08.079, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:08.180, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:08.282, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:08.383, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 96 %, 28 %, 77213 MiB
2024/01/17 22:42:08.485, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 96 %, 28 %, 77213 MiB
2024/01/17 22:42:08.586, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 88 %, 38 %, 77213 MiB
2024/01/17 22:42:08.688, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 88 %, 38 %, 77213 MiB
2024/01/17 22:42:08.790, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:08.891, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:08.993, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 40 %, 77213 MiB
2024/01/17 22:42:09.095, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 40 %, 77213 MiB
2024/01/17 22:42:09.196, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:09.298, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:09.400, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 39 %, 77213 MiB
2024/01/17 22:42:09.502, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 39 %, 77213 MiB
2024/01/17 22:42:09.604, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:09.705, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:09.808, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:09.910, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.013, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.115, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.216, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:42:10.318, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:42:10.420, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.522, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.624, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.726, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.828, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:10.930, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:11.032, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:11.133, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:11.235, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:42:11.337, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 40 %, 77213 MiB
2024/01/17 22:42:11.439, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:11.540, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:11.642, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 39 %, 77213 MiB
2024/01/17 22:42:11.744, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 39 %, 77213 MiB
2024/01/17 22:42:11.845, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 39 %, 77213 MiB
2024/01/17 22:42:11.947, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 39 %, 77213 MiB
2024/01/17 22:42:12.048, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 86 %, 27 %, 77213 MiB
2024/01/17 22:42:12.150, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 86 %, 27 %, 77213 MiB
2024/01/17 22:42:12.252, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:12.353, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:12.455, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:12.556, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:12.658, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:12.760, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:12.861, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:12.962, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:13.064, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:13.166, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:13.267, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:13.369, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:13.471, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:13.573, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:13.674, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:13.776, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:13.878, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:13.979, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:14.081, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:14.183, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:14.284, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:14.386, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:14.488, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:14.589, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:14.691, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:14.793, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:14.895, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:14.997, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:15.099, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:15.201, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:15.303, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:15.406, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:15.507, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 69, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:15.610, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:15.712, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 66, 95 %, 30 %, 77213 MiB
2024/01/17 22:42:15.813, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 95 %, 30 %, 77213 MiB
2024/01/17 22:42:15.915, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 85 %, 37 %, 77213 MiB
2024/01/17 22:42:16.017, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 85 %, 37 %, 77213 MiB
2024/01/17 22:42:16.119, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:42:16.220, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:42:16.322, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:16.424, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 41 %, 77213 MiB
2024/01/17 22:42:16.525, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:42:16.627, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:42:16.729, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:42:16.831, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 43 %, 77213 MiB
2024/01/17 22:42:16.932, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:17.034, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:17.136, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:42:17.238, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 45 %, 77213 MiB
2024/01/17 22:42:17.339, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:17.441, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:17.543, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 44 %, 77213 MiB
2024/01/17 22:42:17.645, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 44 %, 77213 MiB
2024/01/17 22:42:17.747, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:17.848, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:17.950, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:18.052, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:18.154, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 44 %, 77213 MiB
2024/01/17 22:42:18.256, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 44 %, 77213 MiB
2024/01/17 22:42:18.358, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:18.460, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 42 %, 77213 MiB
2024/01/17 22:42:18.562, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 82 %, 29 %, 77213 MiB
2024/01/17 22:42:18.664, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 82 %, 29 %, 77213 MiB
2024/01/17 22:42:18.766, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:18.868, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:18.971, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:19.072, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:19.174, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:19.276, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:19.378, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:19.479, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:19.581, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:19.683, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:19.785, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:19.887, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 27 %, 77213 MiB
2024/01/17 22:42:19.988, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:20.090, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:20.192, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:20.293, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:20.395, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:20.497, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:20.598, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 25 %, 77213 MiB
2024/01/17 22:42:20.700, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 25 %, 77213 MiB
2024/01/17 22:42:20.801, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:20.903, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:21.005, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:21.106, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:21.208, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:21.310, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 26 %, 77213 MiB
2024/01/17 22:42:21.411, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:21.513, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:21.615, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:21.716, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:21.818, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:21.919, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:22.021, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:22.123, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 28 %, 77213 MiB
2024/01/17 22:42:22.225, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:22.327, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:22.429, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 24 %, 77213 MiB
2024/01/17 22:42:22.531, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 24 %, 77213 MiB
2024/01/17 22:42:22.634, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:22.736, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 31 %, 77213 MiB
2024/01/17 22:42:22.839, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:22.941, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:23.043, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 25 %, 77213 MiB
2024/01/17 22:42:23.144, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 25 %, 77213 MiB
2024/01/17 22:42:23.246, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:23.347, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:23.449, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:23.551, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 29 %, 77213 MiB
2024/01/17 22:42:23.653, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:23.754, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 100 %, 30 %, 77213 MiB
2024/01/17 22:42:23.856, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 98 %, 27 %, 77213 MiB
2024/01/17 22:42:23.957, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 67, 98 %, 27 %, 77213 MiB
2024/01/17 22:42:24.058, NVIDIA A100 80GB PCIe, 00000000:03:00.0, 535.54.03, 68, 85 %, 25 %, 77213 MiB
